GROUP_VALUE,GP,MIN,TS_PCT,USG_PCT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,E_NET_RATING,AST_PCT,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,PACE,E_PACE,PIE,PERSON_ID,SEASON_START_YEAR
2000-01,40,10.8,0.522,0.139,99.8,102.6,105.5,107.6,-5.7,-5.1,0.093,0.096,0.128,0.112,10.1,10.0,0.527,100.03,97.68,0.08,2059,2000
2001-02,62,21.8,0.548,0.129,113.2,113.2,100.3,101.1,12.9,12.1,0.039,0.111,0.142,0.127,9.1,9.0,0.5,95.65,95.23,0.082,2059,2001
2002-03,48,22.9,0.59,0.12,112.2,112.0,98.6,98.1,13.7,13.9,0.06,0.084,0.115,0.1,6.7,6.7,0.558,94.59,94.9,0.084,2059,2002
2003-04,58,12.4,0.483,0.125,103.8,106.2,100.1,100.6,3.8,5.5,0.051,0.085,0.122,0.103,12.2,12.3,0.451,95.63,94.31,0.06,2059,2003
2004-05,68,17.4,0.489,0.153,104.1,105.4,102.3,102.6,1.8,2.8,0.084,0.082,0.12,0.101,12.6,12.5,0.46,96.5,95.79,0.064,2059,2004
2000-01,26,6.5,0.448,0.223,91.2,95.9,90.1,92.4,1.1,3.6,0.058,0.051,0.092,0.073,19.1,19.3,0.343,92.94,89.48,0.049,2068,2000
2001-02,23,7.7,0.456,0.285,92.6,93.8,87.1,90.1,5.5,3.6,0.062,0.011,0.077,0.044,9.3,9.3,0.369,94.16,91.96,0.08,2068,2001
2002-03,12,8.2,0.482,0.231,97.0,97.8,96.9,97.8,0.0,-0.1,0.057,0.011,0.031,0.021,12.7,12.8,0.395,95.92,95.1,0.031,2068,2002
2000-01,73,13.5,0.504,0.171,89.5,91.0,101.1,103.8,-11.6,-12.8,0.044,0.049,0.128,0.088,16.3,16.4,0.444,97.58,95.54,0.038,2069,2000
2001-02,82,16.7,0.474,0.159,99.7,100.2,105.0,105.8,-5.3,-5.6,0.06,0.061,0.144,0.102,13.0,13.0,0.441,94.59,93.98,0.05,2069,2001
2000-01,30,7.3,0.532,0.111,101.9,104.4,90.4,92.6,11.5,11.8,0.014,0.119,0.185,0.154,19.6,19.9,0.486,91.33,89.17,0.065,2071,2000
2001-02,36,6.2,0.562,0.125,99.3,103.0,95.8,98.0,3.5,5.0,0.026,0.121,0.219,0.172,20.6,20.9,0.537,93.28,90.6,0.082,2071,2001
2002-03,27,5.3,0.485,0.096,90.0,92.6,98.3,100.5,-8.3,-7.9,0.062,0.065,0.263,0.164,13.5,13.2,0.435,94.7,92.34,0.077,2071,2002
2000-01,6,5.8,0.3,0.267,85.7,90.9,98.6,104.2,-12.8,-13.3,0.056,0.07,0.032,0.054,4.2,4.2,0.263,95.17,89.92,-0.025,2072,2000
2001-02,67,21.2,0.581,0.228,104.2,105.3,102.9,103.3,1.3,2.0,0.116,0.056,0.102,0.08,7.1,7.1,0.555,92.94,92.28,0.13,2072,2001
2002-03,82,28.3,0.59,0.218,108.1,108.6,105.7,106.0,2.4,2.6,0.089,0.044,0.122,0.083,6.0,6.0,0.562,93.56,93.19,0.129,2072,2002
2003-04,82,36.8,0.544,0.254,103.6,103.2,104.9,104.4,-1.3,-1.3,0.112,0.039,0.096,0.067,6.0,6.0,0.484,94.39,94.77,0.123,2072,2003
2004-05,75,38.0,0.536,0.269,105.3,103.9,108.6,108.0,-3.3,-4.0,0.112,0.025,0.087,0.056,7.0,7.0,0.477,93.16,94.03,0.116,2072,2004
2000-01,15,8.3,0.398,0.153,82.0,84.3,95.5,98.8,-13.6,-14.5,0.052,0.058,0.117,0.086,17.6,17.7,0.323,104.49,101.35,-0.011,2073,2000
2001-02,8,5.3,0.612,0.147,114.8,118.7,97.5,94.2,17.3,24.5,0.069,0.05,0.085,0.069,0.0,0.0,0.577,90.74,90.83,0.097,2073,2001
2002-03,5,2.9,0.41,0.162,119.4,126.9,75.8,85.0,43.6,41.9,0.1,0.273,0.111,0.172,14.3,14.5,0.25,107.04,97.94,0.097,2073,2002
2003-04,76,21.5,0.626,0.183,104.7,104.6,100.5,101.0,4.3,3.7,0.106,0.063,0.138,0.1,11.0,10.9,0.531,91.74,91.57,0.121,2073,2003
2004-05,58,24.7,0.51,0.194,103.0,103.3,98.4,98.2,4.6,5.1,0.135,0.048,0.119,0.084,11.7,11.7,0.421,90.7,90.68,0.092,2073,2004
2000-01,9,7.3,0.528,0.193,108.5,112.9,110.0,110.4,-1.5,2.6,0.15,0.017,0.095,0.06,8.8,8.9,0.5,94.48,92.48,0.084,2074,2000
2001-02,12,5.9,0.342,0.162,94.3,98.6,91.5,93.9,2.8,4.7,0.118,0.025,0.141,0.085,5.7,5.8,0.286,104.64,101.02,0.031,2074,2001
2003-04,31,5.5,0.406,0.213,85.4,88.8,97.7,101.4,-12.3,-12.6,0.133,0.059,0.114,0.086,7.2,7.2,0.371,98.79,95.13,0.043,2074,2003
2000-01,1,9.9,1.0,0.12,70.0,74.6,81.0,81.9,-11.0,-7.3,0.25,0.0,0.0,0.0,50.0,50.0,1.0,99.23,95.65,0.045,2078,2000
2001-02,10,9.3,0.601,0.152,93.8,101.3,95.9,95.7,-2.1,5.6,0.231,0.053,0.105,0.081,19.0,19.2,0.526,90.22,86.91,0.096,2078,2001
2003-04,53,12.5,0.497,0.14,95.4,98.0,85.8,87.1,9.6,10.9,0.211,0.016,0.095,0.058,10.1,10.1,0.453,92.92,90.97,0.105,2078,2003
2004-05,74,25.5,0.534,0.178,95.7,96.4,104.3,104.6,-8.6,-8.2,0.335,0.009,0.105,0.054,9.0,9.0,0.479,94.37,93.91,0.13,2078,2004
2005-06,66,12.4,0.444,0.164,94.9,96.5,98.2,98.4,-3.3,-1.9,0.152,0.016,0.073,0.045,11.9,12.0,0.41,92.79,91.86,0.047,2078,2005
2003-04,3,4.4,0.902,0.143,103.7,102.6,114.8,125.8,-11.1,-23.2,0.0,0.125,0.0,0.074,20.0,20.5,1.0,98.68,94.88,0.066,2079,2003
2004-05,11,5.0,0.437,0.139,82.1,84.2,98.3,115.4,-16.1,-31.3,0.036,0.06,0.122,0.091,11.1,11.2,0.393,100.84,92.02,0.049,2079,2004
2007-08,5,2.4,0.333,0.103,87.5,105.2,100.0,104.4,-12.5,0.8,0.167,0.0,0.1,0.05,0.0,0.0,0.333,93.88,83.76,0.053,2079,2007
2002-03,42,5.7,0.528,0.175,98.8,101.7,86.5,91.5,12.3,10.2,0.202,0.018,0.049,0.035,17.7,17.7,0.422,102.15,97.89,0.053,2080,2002
2001-02,3,7.1,0.193,0.224,57.1,58.6,112.2,120.8,-55.1,-62.2,0.0,0.042,0.278,0.143,27.3,27.9,0.167,92.95,88.52,-0.117,2081,2001
2000-01,6,9.7,0.446,0.153,95.8,94.9,114.8,119.1,-19.0,-24.2,0.025,0.128,0.152,0.137,12.5,12.4,0.5,98.52,97.11,0.018,2082,2000
2000-01,51,22.5,0.434,0.201,96.1,95.3,107.7,108.7,-11.6,-13.4,0.088,0.064,0.093,0.077,9.4,9.4,0.389,96.73,96.7,0.052,2084,2000
2001-02,57,14.3,0.45,0.18,97.2,97.7,102.1,102.4,-4.9,-4.7,0.09,0.077,0.172,0.123,11.5,11.5,0.387,93.11,92.71,0.071,2198,2001
2002-03,80,22.2,0.496,0.186,98.3,98.3,101.3,100.9,-3.0,-2.5,0.057,0.076,0.174,0.125,14.3,14.4,0.446,89.94,90.17,0.091,2198,2002
2003-04,74,30.1,0.547,0.173,98.4,98.0,102.9,102.2,-4.6,-4.2,0.087,0.081,0.169,0.125,14.1,14.2,0.49,94.35,94.89,0.112,2198,2003
2004-05,42,21.6,0.497,0.175,97.8,98.4,105.1,104.7,-7.4,-6.3,0.074,0.078,0.15,0.113,16.6,16.8,0.46,94.06,93.96,0.063,2198,2004
2005-06,72,27.5,0.545,0.136,104.9,104.4,102.4,101.4,2.5,3.0,0.056,0.096,0.152,0.125,15.1,15.1,0.526,91.95,92.64,0.073,2198,2005
2001-02,71,19.6,0.543,0.162,97.3,97.3,104.4,104.4,-7.1,-7.1,0.063,0.086,0.165,0.126,17.8,17.8,0.497,94.53,94.53,0.072,2199,2001
2002-03,75,24.3,0.565,0.181,97.3,96.0,105.4,104.7,-8.1,-8.7,0.068,0.093,0.181,0.138,16.4,16.4,0.531,95.23,96.21,0.099,2199,2002
2003-04,35,22.5,0.507,0.139,87.9,87.7,97.9,97.2,-10.0,-9.5,0.052,0.097,0.235,0.164,14.0,14.0,0.424,94.78,95.25,0.114,2199,2003
2004-05,80,27.3,0.565,0.137,99.9,99.3,96.8,96.6,3.1,2.7,0.049,0.117,0.224,0.171,15.7,15.7,0.494,95.01,95.37,0.129,2199,2004
2005-06,79,26.8,0.567,0.104,104.1,102.9,101.1,99.7,3.0,3.2,0.056,0.126,0.209,0.168,21.5,21.5,0.565,93.3,94.44,0.083,2199,2005
2001-02,82,36.6,0.566,0.223,97.8,96.9,103.1,103.1,-5.3,-6.2,0.133,0.08,0.164,0.122,13.0,13.0,0.518,93.42,93.85,0.134,2200,2001
2002-03,82,35.9,0.57,0.236,104.9,104.1,107.3,106.7,-2.5,-2.6,0.131,0.066,0.177,0.123,11.8,11.8,0.51,95.23,95.85,0.13,2200,2002
2003-04,78,31.4,0.542,0.264,105.7,105.2,103.6,102.8,2.1,2.4,0.143,0.085,0.163,0.124,11.2,11.3,0.484,94.28,94.87,0.137,2200,2003
2004-05,56,31.8,0.582,0.257,105.9,104.7,101.8,100.7,4.0,4.1,0.143,0.079,0.161,0.121,12.1,12.1,0.514,90.52,91.54,0.156,2200,2004
2005-06,80,39.2,0.555,0.261,105.3,104.3,100.2,99.7,5.1,4.6,0.234,0.067,0.176,0.122,11.3,11.3,0.504,87.9,88.53,0.166,2200,2005
2001-02,72,16.0,0.54,0.204,95.4,95.2,106.0,106.3,-10.6,-11.1,0.039,0.101,0.143,0.122,12.7,12.7,0.501,93.72,93.72,0.075,2201,2001
2002-03,81,19.5,0.607,0.234,99.4,98.5,104.3,104.8,-4.9,-6.3,0.041,0.077,0.149,0.114,15.7,15.7,0.585,96.41,96.64,0.1,2201,2002
2003-04,73,29.6,0.538,0.244,96.3,95.2,102.6,101.5,-6.3,-6.3,0.061,0.067,0.138,0.103,14.3,14.3,0.497,93.41,94.46,0.092,2201,2003
2004-05,63,28.8,0.583,0.258,98.6,97.0,99.8,99.4,-1.2,-2.4,0.041,0.069,0.118,0.095,15.3,15.3,0.538,93.28,94.22,0.109,2201,2004
2005-06,72,25.9,0.604,0.242,100.7,99.4,111.6,111.0,-11.0,-11.6,0.02,0.085,0.165,0.125,17.7,17.7,0.563,91.3,92.12,0.099,2201,2005
2001-02,80,32.8,0.487,0.211,102.1,100.5,107.3,106.5,-5.1,-6.0,0.149,0.043,0.08,0.061,10.1,10.1,0.463,97.28,98.41,0.083,2202,2001
2002-03,82,32.9,0.501,0.225,106.1,105.3,109.3,108.3,-3.3,-3.1,0.149,0.039,0.093,0.066,10.5,10.5,0.463,97.21,98.04,0.086,2202,2002
2003-04,78,37.7,0.504,0.252,101.2,100.8,101.9,101.1,-0.7,-0.3,0.143,0.042,0.136,0.089,10.5,10.5,0.468,91.76,92.31,0.113,2202,2003
2004-05,72,37.8,0.518,0.267,104.1,102.9,106.7,105.4,-2.5,-2.5,0.185,0.042,0.11,0.075,8.6,8.6,0.492,95.42,96.53,0.122,2202,2004
2005-06,75,38.4,0.538,0.275,105.7,104.6,104.6,103.7,1.1,0.9,0.149,0.035,0.116,0.075,8.3,8.3,0.509,95.35,96.23,0.124,2202,2005
2001-02,78,39.7,0.518,0.179,97.6,96.7,102.6,102.4,-5.0,-5.7,0.116,0.058,0.078,0.068,10.6,10.6,0.482,92.94,93.46,0.083,2203,2001
2002-03,78,30.5,0.597,0.129,102.4,101.7,104.1,103.9,-1.7,-2.2,0.067,0.053,0.088,0.071,8.5,8.4,0.559,94.88,95.25,0.085,2203,2002
2003-04,79,24.7,0.544,0.148,101.8,101.9,97.7,97.7,4.1,4.2,0.085,0.05,0.099,0.075,7.3,7.3,0.506,95.56,95.51,0.098,2203,2003
2004-05,80,31.5,0.555,0.145,105.5,104.5,98.6,98.1,6.9,6.5,0.081,0.066,0.105,0.086,8.2,8.2,0.499,90.41,91.08,0.094,2203,2004
2005-06,81,35.1,0.574,0.135,104.8,103.9,97.9,97.5,7.0,6.4,0.081,0.063,0.097,0.081,9.6,9.6,0.54,87.88,88.45,0.093,2203,2005
2001-02,73,26.0,0.456,0.18,99.9,99.1,104.5,104.3,-4.6,-5.1,0.049,0.06,0.156,0.107,5.8,5.8,0.434,90.38,90.79,0.089,2204,2001
2002-03,77,24.4,0.462,0.193,102.5,102.0,98.2,97.9,4.2,4.1,0.077,0.075,0.167,0.122,8.6,8.6,0.447,91.73,92.1,0.1,2204,2002
2004-05,70,21.3,0.474,0.186,108.1,108.4,103.6,104.1,4.5,4.2,0.057,0.09,0.203,0.15,8.3,8.3,0.451,91.65,91.29,0.106,2204,2004
2005-06,70,19.4,0.397,0.154,97.3,96.8,103.1,102.6,-5.8,-5.8,0.049,0.082,0.204,0.145,8.8,8.9,0.373,89.41,89.82,0.088,2204,2005
2006-07,13,7.0,0.308,0.161,75.9,76.4,116.8,118.9,-40.8,-42.5,0.083,0.068,0.207,0.132,15.4,15.3,0.259,97.48,96.31,0.044,2204,2006
2001-02,18,6.1,0.401,0.173,98.6,98.6,100.9,100.0,-2.3,-1.4,0.069,0.05,0.104,0.079,25.5,24.9,0.414,96.44,96.86,-0.004,2205,2001
2002-03,80,11.8,0.356,0.101,89.5,89.0,100.6,103.1,-11.1,-14.1,0.069,0.062,0.163,0.111,21.0,21.0,0.351,97.41,96.52,0.033,2205,2002
2003-04,56,12.9,0.404,0.115,93.0,92.7,96.4,97.1,-3.5,-4.3,0.078,0.095,0.171,0.133,13.2,13.3,0.388,91.22,91.03,0.063,2205,2003
2004-05,39,7.8,0.281,0.121,90.0,91.2,95.4,96.9,-5.5,-5.8,0.084,0.091,0.135,0.112,12.2,12.2,0.29,92.8,91.48,0.016,2205,2004
2005-06,81,18.6,0.512,0.069,109.5,109.2,99.5,99.7,10.0,9.6,0.022,0.107,0.161,0.135,14.6,14.7,0.49,89.84,89.88,0.051,2205,2005
2001-02,16,8.0,0.423,0.282,102.3,103.7,95.0,97.1,7.3,6.6,0.138,0.018,0.124,0.075,15.1,15.2,0.367,98.26,96.52,0.077,2206,2001
2002-03,72,21.7,0.469,0.236,87.8,86.8,97.8,98.2,-10.0,-11.4,0.156,0.026,0.112,0.068,16.1,16.1,0.433,94.08,94.49,0.078,2206,2002
2003-04,72,13.7,0.527,0.254,98.3,98.9,96.8,98.4,1.5,0.5,0.115,0.043,0.12,0.081,12.0,12.0,0.495,97.06,95.97,0.111,2206,2003
2004-05,16,9.1,0.429,0.231,99.3,101.8,99.7,101.3,-0.3,0.5,0.09,0.026,0.072,0.049,11.9,11.8,0.411,96.94,94.96,0.029,2206,2004
2001-02,29,31.5,0.462,0.173,100.2,99.8,102.1,101.6,-1.8,-1.9,0.179,0.04,0.091,0.066,9.6,9.6,0.444,91.69,92.09,0.079,2207,2001
2002-03,82,27.5,0.472,0.189,102.7,101.9,101.1,100.4,1.6,1.5,0.151,0.025,0.091,0.058,9.2,9.2,0.444,93.12,93.83,0.079,2207,2002
2003-04,82,40.7,0.491,0.214,100.7,99.7,103.9,102.6,-3.2,-2.9,0.187,0.024,0.091,0.058,10.2,10.2,0.462,94.05,95.14,0.095,2207,2003
2001-02,29,8.5,0.4,0.155,96.2,98.0,95.6,98.0,0.5,0.0,0.102,0.042,0.152,0.097,6.9,6.9,0.364,97.9,95.82,0.078,2208,2001
2002-03,51,13.1,0.392,0.144,93.1,94.4,97.1,98.5,-4.0,-4.1,0.052,0.065,0.141,0.102,10.0,10.1,0.365,92.48,91.25,0.058,2208,2002
2003-04,21,19.3,0.525,0.131,104.7,105.2,97.1,96.5,7.6,8.7,0.097,0.049,0.121,0.087,8.6,8.5,0.515,93.35,93.4,0.08,2208,2003
2001-02,61,20.2,0.528,0.17,104.1,104.3,100.8,100.9,3.3,3.4,0.1,0.038,0.154,0.096,13.3,13.4,0.506,92.41,92.33,0.084,2209,2001
2002-03,72,26.5,0.508,0.195,101.7,101.8,97.4,97.1,4.3,4.7,0.086,0.041,0.133,0.087,11.0,11.0,0.488,91.39,91.51,0.091,2209,2002
2003-04,77,30.2,0.533,0.191,105.6,105.3,105.7,105.0,0.0,0.3,0.102,0.046,0.132,0.089,9.7,9.7,0.511,92.83,93.27,0.095,2209,2003
2004-05,63,29.5,0.534,0.188,114.3,113.6,106.2,105.4,8.0,8.2,0.076,0.03,0.133,0.082,9.2,9.3,0.508,91.65,92.3,0.089,2209,2004
2005-06,47,23.2,0.529,0.186,107.9,107.5,113.3,112.6,-5.4,-5.1,0.108,0.036,0.15,0.09,9.9,9.9,0.495,94.91,95.39,0.081,2209,2005
2001-02,79,24.3,0.524,0.189,98.4,98.6,95.1,95.9,3.3,2.7,0.125,0.043,0.107,0.075,11.2,11.2,0.468,93.53,93.11,0.092,2210,2001
2002-03,80,35.9,0.563,0.195,103.0,102.0,96.1,95.7,6.8,6.3,0.119,0.053,0.127,0.091,10.7,10.7,0.504,93.94,94.57,0.119,2210,2002
2003-04,82,38.2,0.573,0.225,100.7,100.1,95.8,95.3,5.0,4.8,0.18,0.037,0.118,0.078,10.8,10.8,0.519,91.71,92.24,0.129,2210,2003
2004-05,33,41.3,0.537,0.281,96.4,95.1,101.7,100.4,-5.3,-5.3,0.204,0.039,0.145,0.093,13.9,13.9,0.449,89.65,90.85,0.144,2210,2004
2005-06,78,39.2,0.603,0.217,104.0,103.6,100.2,99.7,3.8,3.9,0.175,0.032,0.149,0.09,10.0,10.1,0.522,91.89,92.33,0.145,2210,2005
2001-02,82,17.7,0.488,0.168,98.9,98.3,106.1,106.4,-7.3,-8.1,0.08,0.065,0.158,0.11,13.1,13.0,0.424,95.74,95.92,0.063,2211,2001
2002-03,79,31.8,0.526,0.164,105.1,104.2,107.6,106.9,-2.5,-2.7,0.066,0.086,0.217,0.152,10.1,10.1,0.453,96.81,97.53,0.113,2211,2002
2003-04,28,21.9,0.501,0.231,97.4,97.8,101.4,100.3,-4.0,-2.6,0.06,0.081,0.207,0.144,10.2,10.2,0.451,91.93,92.22,0.118,2211,2003
2004-05,70,34.0,0.495,0.218,102.2,101.2,106.5,105.3,-4.3,-4.1,0.068,0.097,0.215,0.153,8.3,8.4,0.445,95.52,96.59,0.115,2211,2004
2005-06,74,34.0,0.529,0.191,104.0,102.5,106.4,105.4,-2.4,-2.9,0.066,0.075,0.225,0.147,9.1,9.1,0.468,94.71,95.86,0.12,2211,2005
2001-02,53,9.7,0.502,0.171,94.6,96.8,103.6,104.0,-9.0,-7.2,0.016,0.071,0.102,0.086,7.5,7.6,0.456,98.23,96.92,0.048,2212,2001
2002-03,33,13.6,0.531,0.135,99.8,100.4,97.5,97.3,2.3,3.1,0.022,0.084,0.111,0.098,10.4,10.5,0.544,95.05,94.87,0.071,2212,2002
2003-04,59,13.4,0.504,0.123,96.7,96.1,107.8,108.6,-11.1,-12.5,0.025,0.065,0.142,0.103,12.7,12.8,0.529,92.69,92.65,0.053,2212,2003
2004-05,76,13.8,0.596,0.135,101.9,104.8,101.8,102.0,0.1,2.7,0.018,0.089,0.107,0.099,12.5,12.6,0.614,100.03,98.57,0.069,2212,2004
2005-06,69,19.0,0.598,0.141,102.1,102.6,103.7,104.2,-1.5,-1.6,0.021,0.087,0.124,0.106,14.9,14.8,0.601,94.84,94.42,0.077,2212,2005
2001-02,15,5.2,0.306,0.241,84.4,86.1,93.4,95.5,-8.9,-9.3,0.114,0.06,0.17,0.117,5.9,5.9,0.282,103.46,101.31,0.021,2213,2001
2002-03,12,4.8,0.16,0.191,73.6,75.7,94.4,98.7,-20.8,-23.0,0.097,0.0,0.135,0.058,24.1,24.3,0.118,101.51,97.83,-0.095,2213,2002
2001-02,26,4.5,0.526,0.126,88.4,92.6,107.9,115.3,-19.5,-22.7,0.042,0.061,0.147,0.104,15.8,16.0,0.52,98.12,92.77,0.065,2214,2001
2002-03,67,19.6,0.492,0.143,98.0,98.7,106.9,107.6,-8.9,-8.9,0.083,0.121,0.206,0.161,15.6,15.6,0.482,92.27,91.67,0.09,2214,2002
2003-04,5,7.5,0.387,0.095,82.1,83.4,77.1,81.7,4.9,1.8,0.056,0.029,0.256,0.151,37.5,38.1,0.333,87.82,84.64,0.051,2214,2003
2001-02,77,18.2,0.5,0.136,97.5,97.7,93.6,94.3,4.0,3.4,0.094,0.093,0.123,0.108,14.2,14.3,0.423,92.21,91.79,0.07,2215,2001
2002-03,81,23.4,0.521,0.124,102.5,101.7,94.0,94.1,8.5,7.6,0.07,0.072,0.127,0.099,13.8,13.8,0.414,93.67,94.01,0.058,2215,2002
2003-04,78,28.5,0.497,0.118,100.4,100.0,93.8,93.2,6.6,6.8,0.105,0.069,0.121,0.095,13.5,13.6,0.424,90.95,91.44,0.062,2215,2003
2004-05,80,31.8,0.471,0.117,100.0,98.7,96.4,96.0,3.7,2.7,0.066,0.062,0.14,0.1,12.2,12.3,0.415,90.52,91.32,0.053,2215,2004
2005-06,71,26.7,0.425,0.09,102.2,101.6,97.4,97.2,4.8,4.4,0.056,0.051,0.138,0.095,14.1,14.2,0.403,91.41,91.75,0.03,2215,2005
2001-02,41,5.8,0.479,0.242,98.7,101.6,100.8,105.3,-2.1,-3.7,0.103,0.13,0.17,0.15,10.3,10.2,0.449,97.03,93.64,0.097,2216,2001
2002-03,77,16.9,0.555,0.221,98.4,99.3,102.4,103.3,-4.0,-4.0,0.058,0.108,0.171,0.138,9.0,9.0,0.513,92.15,91.3,0.126,2216,2002
2003-04,81,37.9,0.528,0.272,102.2,101.2,103.2,102.8,-1.1,-1.6,0.101,0.085,0.21,0.148,12.7,12.7,0.485,88.51,89.15,0.133,2216,2003
2004-05,46,34.9,0.511,0.273,100.5,99.3,103.3,103.0,-2.8,-3.8,0.107,0.089,0.187,0.138,10.6,10.7,0.448,90.85,91.55,0.138,2216,2004
2005-06,74,34.4,0.483,0.284,100.5,98.5,110.4,110.1,-9.9,-11.6,0.111,0.079,0.175,0.125,9.8,9.8,0.443,87.65,88.65,0.114,2216,2005
2001-02,62,20.4,0.54,0.124,96.9,96.9,98.9,98.2,-2.0,-1.3,0.038,0.111,0.137,0.124,13.5,13.5,0.493,89.08,89.35,0.079,2217,2001
2002-03,81,23.8,0.561,0.125,102.2,101.1,101.6,100.8,0.6,0.3,0.024,0.106,0.113,0.11,12.0,12.0,0.51,89.23,90.1,0.064,2217,2002
2003-04,77,19.4,0.547,0.168,97.3,96.3,99.8,99.0,-2.5,-2.7,0.051,0.118,0.141,0.129,13.0,13.0,0.515,92.31,93.15,0.098,2217,2003
2004-05,68,27.5,0.588,0.148,106.5,105.6,100.5,99.4,6.0,6.2,0.047,0.105,0.135,0.12,13.8,13.8,0.56,95.85,96.8,0.093,2217,2004
2005-06,79,23.8,0.542,0.148,106.1,105.0,103.3,103.0,2.7,2.0,0.038,0.104,0.147,0.125,14.3,14.4,0.514,93.32,93.98,0.074,2217,2005
2001-02,8,4.8,0.218,0.189,79.7,78.7,98.8,104.3,-19.0,-25.6,0.273,0.023,0.132,0.074,13.0,13.2,0.083,100.98,98.93,0.034,2218,2001
2002-03,17,5.0,0.319,0.25,81.2,84.3,90.2,90.1,-9.0,-5.8,0.256,0.043,0.079,0.061,16.9,17.1,0.286,93.36,91.7,0.023,2218,2002
2001-02,7,4.9,0.309,0.22,92.8,92.2,112.7,118.8,-19.9,-26.5,0.087,0.083,0.121,0.101,10.0,9.9,0.214,98.21,95.94,0.026,2219,2001
2002-03,75,13.7,0.402,0.12,89.7,91.1,101.7,102.3,-12.1,-11.2,0.107,0.057,0.124,0.088,11.2,11.3,0.341,94.24,93.23,0.058,2219,2002
2001-02,35,5.6,0.358,0.216,87.9,91.2,97.9,100.1,-10.1,-8.9,0.079,0.045,0.03,0.038,7.5,7.6,0.347,94.75,91.94,-0.012,2220,2001
2002-03,17,4.1,0.405,0.206,83.1,86.4,91.5,96.1,-8.5,-9.7,0.061,0.0,0.06,0.027,13.9,13.6,0.352,97.91,93.72,0.009,2220,2002
2003-04,56,7.6,0.427,0.216,89.8,93.4,104.5,107.4,-14.7,-14.0,0.065,0.03,0.081,0.055,11.2,11.2,0.426,91.84,88.83,0.024,2220,2003
2003-04,82,19.8,0.503,0.21,96.4,95.4,97.5,97.6,-1.1,-2.3,0.364,0.016,0.088,0.052,16.7,16.6,0.456,89.31,89.73,0.102,2221,2003
2004-05,31,16.7,0.538,0.175,106.1,105.8,99.6,101.2,6.5,4.7,0.363,0.015,0.07,0.043,14.7,14.7,0.496,92.31,91.69,0.085,2221,2004
2001-02,54,8.0,0.443,0.197,96.5,98.9,96.6,97.3,-0.1,1.6,0.094,0.1,0.077,0.088,9.0,9.0,0.429,102.23,100.65,0.069,2222,2001
2002-03,47,12.2,0.51,0.195,97.8,98.2,95.3,94.5,2.5,3.7,0.065,0.063,0.141,0.103,15.4,15.6,0.495,97.91,98.14,0.08,2222,2002
2003-04,37,9.1,0.377,0.138,94.4,96.0,98.5,98.6,-4.1,-2.6,0.09,0.096,0.116,0.105,6.3,6.3,0.36,94.15,93.27,0.059,2222,2003
2004-05,70,30.7,0.51,0.188,99.8,98.4,103.7,103.5,-3.8,-5.1,0.102,0.053,0.134,0.092,15.0,15.0,0.462,94.37,95.13,0.091,2222,2004
2005-06,55,34.5,0.578,0.188,103.5,102.1,105.6,104.6,-2.0,-2.4,0.082,0.063,0.168,0.112,10.8,10.8,0.55,95.39,96.51,0.136,2222,2005
2001-02,34,5.2,0.44,0.163,93.8,98.1,99.7,103.5,-5.9,-5.5,0.047,0.131,0.25,0.187,17.9,18.2,0.44,101.37,97.32,0.08,2223,2001
2003-04,82,26.9,0.566,0.14,96.9,96.4,97.6,97.5,-0.7,-1.1,0.017,0.092,0.196,0.145,12.5,12.6,0.541,89.78,90.01,0.109,2223,2003
2004-05,72,24.9,0.543,0.16,101.3,101.5,99.9,99.9,1.4,1.6,0.031,0.107,0.195,0.152,16.5,16.5,0.524,97.43,97.4,0.091,2223,2004
2005-06,66,26.7,0.568,0.139,103.0,102.2,104.6,103.4,-1.6,-1.1,0.022,0.095,0.223,0.16,19.1,19.1,0.531,93.48,94.4,0.088,2223,2005
2006-07,82,30.9,0.581,0.166,104.0,103.1,104.4,103.1,-0.3,0.0,0.041,0.104,0.208,0.156,16.4,16.4,0.541,91.29,92.29,0.106,2223,2006
2001-02,80,30.5,0.446,0.201,103.5,102.0,102.4,101.3,1.1,0.7,0.409,0.032,0.088,0.06,15.3,15.4,0.408,94.96,96.18,0.095,2224,2001
2002-03,73,30.7,0.468,0.157,102.9,101.8,99.6,98.7,3.3,3.1,0.378,0.026,0.089,0.057,14.2,14.3,0.437,95.08,95.98,0.099,2224,2002
2003-04,52,26.5,0.541,0.17,105.5,105.3,92.8,91.8,12.6,13.5,0.356,0.021,0.082,0.051,13.5,13.5,0.518,91.32,91.87,0.113,2224,2003
2004-05,40,32.5,0.518,0.255,106.0,105.2,102.4,101.8,3.6,3.4,0.35,0.021,0.108,0.065,13.6,13.6,0.473,92.19,92.79,0.128,2224,2004
2005-06,42,26.7,0.458,0.219,100.8,99.8,100.2,100.2,0.6,-0.4,0.336,0.032,0.087,0.06,14.6,14.6,0.43,91.87,92.28,0.093,2224,2005
2001-02,77,29.5,0.497,0.175,103.2,103.2,99.2,97.5,4.0,5.8,0.237,0.016,0.071,0.045,12.6,12.6,0.467,91.92,92.72,0.081,2225,2001
